,Date,^GSPC,000001.SS,^FTSE,^GDAXI,^HSI,^TWII,^MERV,^ISEQ,^STI,^GSPTSE,^BSESN,^FCHI,^AEX,^KS11,^BVSP,^IBEX,BSX,0322.HK,^JKSE,^SET.BK,^AXJO,^BFX,^SSMI,^OMXSBCAPPI,^N225,IMOEX.ME,^ATX,^OMXHBCAPPI,^OSEAX,^N100,^BIT40P,JSE.JO
172,2019-11-27,3153.6298828125,2903.18994140625,7429.7998046875,13287.0703125,26954.0,11647.4599609375,33929.73828125,7041.169921875,3215.530029296875,17100.599609375,41020.609375,5926.83984375,598.3699951171875,2127.85009765625,107708.0,9362.7001953125,43.209999084472656,11.065295219421387,6023.0390625,1607.27001953125,6850.60009765625,3912.3798828125,10529.259765625,661.8200073242188,23437.76953125,2929.050048828125,3183.489990234375,184.5399932861328,1009.6199951171875,1133.68994140625,2358.4599609375,11279.1103515625
173,2019-11-28,3153.6298828125,2889.693115234375,7416.39990234375,13245.580078125,26893.73046875,11617.080078125,34219.7890625,7026.3798828125,3200.610107421875,17114.5,41130.171875,5912.72021484375,597.8699951171875,2118.60009765625,108290.0,9359.0,43.209999084472656,11.705435752868652,5953.06005859375,1597.6800537109375,6864.0,3914.860107421875,10529.1396484375,660.1500244140625,23409.140625,2927.570068359375,3178.739990234375,184.00999450683594,1005.280029296875,1131.239990234375,2345.679931640625,11285.5322265625
174,2019-11-29,3140.97998046875,2871.97998046875,7346.5,13236.3798828125,26346.490234375,11489.5703125,34500.2109375,6998.06005859375,3193.919921875,17040.19921875,40793.80859375,5905.169921875,597.2899780273438,2087.9599609375,108233.0,9352.0,43.25,11.650567054748535,6011.830078125,1590.5899658203125,6846.0,3906.679931640625,10493.240234375,658.1300048828125,23293.91015625,2935.3701171875,3139.820068359375,183.08999633789062,998.0499877929688,1129.969970703125,2340.889892578125,11285.5322265625
847,2019-11-30,3140.97998046875,2871.97998046875,7346.5,13236.3798828125,26346.490234375,11489.5703125,34500.2109375,6998.06005859375,3193.919921875,17040.19921875,40793.80859375,5905.169921875,597.2899780273438,2087.9599609375,108233.0,9352.0,43.25,11.650567054748535,6011.830078125,1590.5899658203125,6846.0,3906.679931640625,10493.240234375,658.1300048828125,23293.91015625,2935.3701171875,3139.820068359375,183.08999633789062,998.0499877929688,1129.969970703125,2340.889892578125,11285.5322265625
848,2019-12-01,3140.97998046875,2871.97998046875,7346.5,13236.3798828125,26346.490234375,11489.5703125,34500.2109375,6998.06005859375,3193.919921875,17040.19921875,40793.80859375,5905.169921875,597.2899780273438,2087.9599609375,108233.0,9352.0,43.25,11.650567054748535,6011.830078125,1590.5899658203125,6846.0,3906.679931640625,10493.240234375,658.1300048828125,23293.91015625,2935.3701171875,3139.820068359375,183.08999633789062,998.0499877929688,1129.969970703125,2340.889892578125,11285.5322265625
175,2019-12-02,3113.8701171875,2875.81005859375,7285.89990234375,12964.6796875,26444.720703125,11502.830078125,33446.9296875,6964.75,3187.969970703125,16981.5,40802.171875,5786.740234375,587.1199951171875,2091.919921875,109061.0,9156.2998046875,42.720001220703125,11.48595905303955,6130.05517578125,1569.530029296875,6862.2998046875,3864.110107421875,10348.4404296875,650.6300048828125,23529.5,2921.179931640625,3118.52001953125,181.16000366210938,986.6199951171875,1110.4300537109375,2286.179931640625,10959.8115234375
176,2019-12-03,3093.199951171875,2884.699951171875,7158.7998046875,12989.2900390625,26391.30078125,11531.580078125,32756.73046875,6906.509765625,3173.080078125,16892.19921875,40675.44921875,5727.22021484375,582.9299926757812,2084.070068359375,108956.0,9135.7001953125,42.61000061035156,11.522539138793945,6133.89599609375,1567.6300048828125,6712.2998046875,3841.330078125,10232.9296875,646.469970703125,23379.810546875,2883.47998046875,3092.64990234375,180.3300018310547,976.77001953125,1100.8399658203125,2286.97998046875,10895.5849609375
177,2019-12-04,3112.760009765625,2878.115966796875,7188.5,13140.5703125,26062.560546875,11510.4697265625,34691.62890625,6985.7900390625,3159.7900390625,16897.30078125,40850.2890625,5799.68017578125,590.989990234375,2068.889892578125,110301.0,9270.7998046875,43.0099983215332,11.357931137084961,6112.87890625,1565.449951171875,6606.5,3889.409912109375,10334.5595703125,656.3400268554688,23135.23046875,2900.659912109375,3112.5,182.25,992.4600219726562,1113.8499755859375,2311.989990234375,10826.771484375
178,2019-12-05,3117.429931640625,2899.468994140625,7137.89990234375,13054.7998046875,26217.0390625,11594.650390625,35443.05078125,7032.56005859375,3174.18994140625,16854.900390625,40779.58984375,5801.5498046875,591.4400024414062,2060.739990234375,110622.0,9243.400390625,43.2599983215332,11.467668533325195,6152.1171875,1565.449951171875,6683.0,3887.139892578125,10363.5,655.9600219726562,23300.08984375,2899.2900390625,3113.719970703125,181.92999267578125,991.489990234375,1113.6500244140625,2310.300048828125,10933.205078125
179,2019-12-06,3145.909912109375,2912.013916015625,7239.7001953125,13166.580078125,26498.369140625,11609.6396484375,36561.94921875,7101.93994140625,3194.7099609375,16997.0,40445.1484375,5871.91015625,602.2999877929688,2081.85009765625,111126.0,9382.7001953125,44.08000183105469,11.48595905303955,6186.8681640625,1558.989990234375,6707.0,3929.050048828125,10463.8798828125,663.02001953125,23354.400390625,2928.760009765625,3144.5,181.92999267578125,1001.8699951171875,1127.989990234375,2327.570068359375,11116.7080078125
849,2019-12-07,3145.909912109375,2912.013916015625,7239.7001953125,13166.580078125,26498.369140625,11609.6396484375,36561.94921875,7101.93994140625,3194.7099609375,16997.0,40445.1484375,5871.91015625,602.2999877929688,2081.85009765625,111126.0,9382.7001953125,44.08000183105469,11.48595905303955,6186.8681640625,1558.989990234375,6707.0,3929.050048828125,10463.8798828125,663.02001953125,23354.400390625,2928.760009765625,3144.5,181.92999267578125,1001.8699951171875,1127.989990234375,2327.570068359375,11116.7080078125
850,2019-12-08,3145.909912109375,2912.013916015625,7239.7001953125,13166.580078125,26498.369140625,11609.6396484375,36561.94921875,7101.93994140625,3194.7099609375,16997.0,40445.1484375,5871.91015625,602.2999877929688,2081.85009765625,111126.0,9382.7001953125,44.08000183105469,11.48595905303955,6186.8681640625,1558.989990234375,6707.0,3929.050048828125,10463.8798828125,663.02001953125,23354.400390625,2928.760009765625,3144.5,181.92999267578125,1001.8699951171875,1127.989990234375,2327.570068359375,11116.7080078125
180,2019-12-09,3135.9599609375,2914.47802734375,7233.89990234375,13105.6103515625,26494.73046875,11660.76953125,36409.0703125,7082.35009765625,3179.820068359375,16950.900390625,40487.4296875,5837.25,602.260009765625,2088.64990234375,110977.0,9354.599609375,43.709999084472656,11.540828704833984,6193.791015625,1552.9599609375,6730.0,3942.510009765625,10434.8896484375,662.4299926757812,23430.69921875,2945.030029296875,3124.090087890625,183.36000061035156,1002.8599853515625,1123.280029296875,2302.239990234375,11093.771484375
181,2019-12-10,3132.52001953125,2917.31591796875,7213.7998046875,13070.7197265625,26436.619140625,11627.83984375,34657.44140625,7060.330078125,3162.889892578125,16950.69921875,40239.87890625,5848.02978515625,599.9299926757812,2098.0,110672.0,9321.099609375,44.0099983215332,11.61398696899414,6183.5048828125,1552.9599609375,6706.89990234375,3927.6298828125,10390.5302734375,659.77001953125,23410.189453125,2932.39990234375,3118.989990234375,183.1300048828125,998.6900024414062,1122.4300537109375,2315.889892578125,10663.451171875
182,2019-12-11,3141.6298828125,2924.4169921875,7216.2998046875,13146.740234375,26645.4296875,11700.76953125,35019.5390625,7036.2998046875,3172.89990234375,16939.599609375,40412.5703125,5860.8798828125,598.9600219726562,2105.6201171875,110964.0,9392.5,43.81999969482422,11.81517505645752,6180.09912109375,1551.8199462890625,6752.60009765625,3920.85009765625,10405.3095703125,661.7899780273438,23391.859375,2954.39990234375,3123.1201171875,183.25999450683594,994.5700073242188,1123.18994140625,2325.1201171875,10905.677734375
183,2019-12-12,3168.570068359375,2915.697998046875,7273.5,13221.6396484375,26994.140625,11836.419921875,35504.62890625,7075.64013671875,3194.669921875,16946.900390625,40581.7109375,5884.259765625,599.7100219726562,2137.35009765625,112200.0,9468.5,44.66999816894531,11.723725318908691,6139.39697265625,1563.8499755859375,6708.7998046875,3931.64990234375,10451.3603515625,666.760009765625,23424.810546875,2982.860107421875,3166.330078125,184.1699981689453,999.3200073242188,1125.8699951171875,2345.030029296875,10913.935546875
184,2019-12-13,3168.800048828125,2967.676025390625,7353.39990234375,13282.7197265625,27687.759765625,11927.73046875,36769.58984375,7189.02978515625,3214.050048828125,17003.099609375,41009.7109375,5919.02001953125,602.8599853515625,2170.25,112565.0,9563.7001953125,45.09000015258789,11.412799835205078,6197.31787109375,1573.9100341796875,6739.7001953125,3936.10009765625,10429.26953125,670.3699951171875,24023.099609375,2996.6298828125,3168.06005859375,185.69000244140625,1006.469970703125,1132.43994140625,2330.9599609375,10671.7099609375
851,2019-12-14,3168.800048828125,2967.676025390625,7353.39990234375,13282.7197265625,27687.759765625,11927.73046875,36769.58984375,7189.02978515625,3214.050048828125,17003.099609375,41009.7109375,5919.02001953125,602.8599853515625,2170.25,112565.0,9563.7001953125,45.09000015258789,11.412799835205078,6197.31787109375,1573.9100341796875,6739.7001953125,3936.10009765625,10429.26953125,670.3699951171875,24023.099609375,2996.6298828125,3168.06005859375,185.69000244140625,1006.469970703125,1132.43994140625,2330.9599609375,10671.7099609375
852,2019-12-15,3168.800048828125,2967.676025390625,7353.39990234375,13282.7197265625,27687.759765625,11927.73046875,36769.58984375,7189.02978515625,3214.050048828125,17003.099609375,41009.7109375,5919.02001953125,602.8599853515625,2170.25,112565.0,9563.7001953125,45.09000015258789,11.412799835205078,6197.31787109375,1573.9100341796875,6739.7001953125,3936.10009765625,10429.26953125,670.3699951171875,24023.099609375,2996.6298828125,3168.06005859375,185.69000244140625,1006.469970703125,1132.43994140625,2330.9599609375,10671.7099609375
185,2019-12-16,3191.449951171875,2984.39306640625,7519.10009765625,13407.66015625,27508.08984375,11939.76953125,37620.078125,7213.990234375,3206.090087890625,17056.400390625,40938.71875,5991.66015625,610.6699829101562,2168.14990234375,111896.0,9680.599609375,45.20000076293945,11.595697402954102,6211.591796875,1549.739990234375,6849.7001953125,3977.889892578125,10541.669921875,676.3699951171875,23952.349609375,3006.159912109375,3199.989990234375,187.42999267578125,1010.510009765625,1146.3399658203125,2351.330078125,10671.7099609375
186,2019-12-17,3192.52001953125,3022.422119140625,7525.2998046875,13287.830078125,27843.7109375,12097.009765625,36918.83984375,7122.60986328125,3200.800048828125,17075.19921875,41352.171875,5968.259765625,606.22998046875,2195.679931640625,112616.0,9615.900390625,44.75,11.943203926086426,6244.35205078125,1548.6500244140625,6847.2998046875,3963.81005859375,10538.8896484375,678.989990234375,24066.119140625,3013.2900390625,3207.06005859375,188.52000427246094,1011.1900024414062,1140.8800048828125,2364.800048828125,11245.1611328125
187,2019-12-18,3191.139892578125,3017.0439453125,7540.7998046875,13222.16015625,27884.2109375,12122.4501953125,37620.21875,7138.39013671875,3209.5400390625,17032.0,41558.5703125,5959.60009765625,606.0399780273438,2194.760009765625,114315.0,9621.7998046875,44.7400016784668,12.034650802612305,6287.25,1563.739990234375,6851.39990234375,3967.679931640625,10556.740234375,678.3200073242188,23934.4296875,3023.919921875,3194.52001953125,188.75999450683594,1013.8800048828125,1140.280029296875,2369.739990234375,11314.8935546875
188,2019-12-19,3205.3701171875,3017.06591796875,7573.7998046875,13211.9599609375,27800.490234375,12018.900390625,38083.01171875,7149.89013671875,3207.419921875,17064.0,41673.921875,5972.27978515625,605.77001953125,2196.56005859375,115131.0,9617.2001953125,44.83000183105469,11.76030445098877,6249.93017578125,1573.510009765625,6833.10009765625,3985.2900390625,10575.150390625,677.6099853515625,23864.849609375,3008.389892578125,3204.610107421875,189.8699951171875,1020.4500122070312,1142.949951171875,2367.830078125,11202.9560546875
189,2019-12-20,3221.219970703125,3004.93798828125,7582.5,13318.900390625,27871.349609375,11959.080078125,38632.41015625,7199.2900390625,3212.389892578125,17118.400390625,41681.5390625,6021.52978515625,609.260009765625,2204.179931640625,115121.0,9675.5,45.369998931884766,11.961492538452148,6284.3720703125,1572.9200439453125,6816.2998046875,3992.929931640625,10679.3701171875,682.6699829101562,23816.630859375,3015.929931640625,3210.27001953125,191.27999877929688,1027.050048828125,1152.5799560546875,2399.800048828125,11043.306640625
853,2019-12-21,3221.219970703125,3004.93798828125,7582.5,13318.900390625,27871.349609375,11959.080078125,38632.41015625,7199.2900390625,3212.389892578125,17118.400390625,41681.5390625,6021.52978515625,609.260009765625,2204.179931640625,115121.0,9675.5,45.369998931884766,11.961492538452148,6284.3720703125,1572.9200439453125,6816.2998046875,3992.929931640625,10679.3701171875,682.6699829101562,23816.630859375,3015.929931640625,3210.27001953125,191.27999877929688,1027.050048828125,1152.5799560546875,2399.800048828125,11043.306640625
854,2019-12-22,3221.219970703125,3004.93798828125,7582.5,13318.900390625,27871.349609375,11959.080078125,38632.41015625,7199.2900390625,3212.389892578125,17118.400390625,41681.5390625,6021.52978515625,609.260009765625,2204.179931640625,115121.0,9675.5,45.369998931884766,11.961492538452148,6284.3720703125,1572.9200439453125,6816.2998046875,3992.929931640625,10679.3701171875,682.6699829101562,23816.630859375,3015.929931640625,3210.27001953125,191.27999877929688,1027.050048828125,1152.5799560546875,2399.800048828125,11043.306640625
190,2019-12-23,3224.010009765625,2962.7509765625,7623.60009765625,13300.98046875,27906.41015625,12022.23046875,39915.25,7188.39990234375,3214.0,17128.69921875,41642.66015625,6029.3701171875,609.219970703125,2203.7099609375,115863.0,9659.599609375,45.220001220703125,12.071231842041016,6305.91015625,1573.5699462890625,6785.10009765625,3989.610107421875,10724.33984375,683.489990234375,23821.109375,3033.81005859375,3220.93994140625,191.5800018310547,1035.72998046875,1153.81005859375,2394.2099609375,10996.5126953125
191,2019-12-24,3223.3798828125,2982.680908203125,7632.2001953125,13300.98046875,27864.2109375,11976.3798828125,39915.25,7222.93994140625,3221.669921875,17180.19921875,41461.26171875,6029.5498046875,609.3300170898438,2190.080078125,115863.0,9661.7998046875,45.310001373291016,12.18096923828125,6305.91015625,1568.6300048828125,6794.2001953125,3992.1298828125,10724.33984375,683.489990234375,23830.580078125,3030.590087890625,3220.93994140625,191.5800018310547,1035.72998046875,1154.2900390625,2394.2099609375,11176.34765625
192,2019-12-25,3223.3798828125,2981.881103515625,7632.2001953125,13300.98046875,27864.2109375,12008.1298828125,39915.25,7222.93994140625,3221.669921875,17180.19921875,41461.26171875,6029.5498046875,609.3300170898438,2190.080078125,115863.0,9661.7998046875,45.310001373291016,12.18096923828125,6305.91015625,1568.6300048828125,6794.2001953125,3992.1298828125,10724.33984375,683.489990234375,23782.869140625,3030.590087890625,3220.93994140625,191.5800018310547,1035.72998046875,1154.2900390625,2394.2099609375,11176.34765625
193,2019-12-26,3239.909912109375,3007.35498046875,7632.2001953125,13300.98046875,27864.2109375,12001.009765625,42278.51171875,7222.93994140625,3222.989990234375,17180.19921875,41163.76171875,6029.5498046875,609.3300170898438,2197.929931640625,117203.0,9661.7998046875,45.2599983215332,12.18096923828125,6319.44287109375,1579.030029296875,6794.2001953125,3992.1298828125,10724.33984375,683.489990234375,23924.919921875,3031.669921875,3220.93994140625,191.5800018310547,1035.72998046875,1154.2900390625,2394.2099609375,11176.34765625
194,2019-12-27,3240.02001953125,3005.035888671875,7644.89990234375,13337.1103515625,28225.419921875,12091.58984375,41681.9296875,7259.8701171875,3226.530029296875,17168.19921875,41575.140625,6037.39013671875,611.010009765625,2204.2099609375,116534.0,9700.5,45.220001220703125,12.235838890075684,6329.31396484375,1578.219970703125,6821.7001953125,3996.35009765625,10730.150390625,685.2000122070312,23837.720703125,3050.469970703125,3212.5400390625,191.97000122070312,1034.8699951171875,1156.6099853515625,2376.7099609375,11100.1923828125
